id,universitySlug,nameFa,category,url,relation,sourceUrl,evidence,lastVerified
civil-aviation-discovery-system-e8296abff995,civil-aviation,سازمان هواپیمایی کشوری,research,https://caa.gov.ir/services/show/EPRzNP,research-portal-discovery,https://caa.gov.ir/services-standard,verified,2026-08-11
civil-aviation-discovery-system-046457e7123d,civil-aviation,سازمان هواپیمایی کشوری,research,https://caa.gov.ir/services/show/WV2bmV,research-portal-discovery,https://caa.gov.ir/services-standard,verified,2026-08-11
civil-aviation-discovery-system-52967b12d91f,civil-aviation,سازمان هواپیمایی کشوری,research,https://caa.gov.ir/services/show/AP0e1V,research-portal-discovery,https://caa.gov.ir/services-standard,verified,2026-08-11
civil-aviation-discovery-system-7eac11e188d2,civil-aviation,سازمان هواپیمایی کشوری,research,https://caa.gov.ir/services/show/0PgAor,research-portal-discovery,https://caa.gov.ir/services-standard,verified,2026-08-11
civil-aviation-discovery-system-e2c624e1154b,civil-aviation,سازمان هواپیمایی کشوری,research,https://caa.gov.ir/services/show/aPvxBr,research-portal-discovery,https://caa.gov.ir/services-standard,verified,2026-08-11
civil-aviation-discovery-system-b9dd8850bb55,civil-aviation,سازمان هواپیمایی کشوری,research,https://caa.gov.ir/services/show/BrW03G,research-portal-discovery,https://caa.gov.ir/services-standard,verified,2026-08-11
civil-aviation-discovery-system-c92aae967f01,civil-aviation,سازمان هواپیمایی کشوری,research,https://caa.gov.ir/services/show/orjNBr,research-portal-discovery,https://caa.gov.ir/services-standard,verified,2026-08-11
shahrekord-discovery-system-2a5f25c48515,shahrekord,سامانه ها,research,https://sku.ac.ir/Page/101/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%87%D8%A7,research-portal-discovery,https://sku.ac.ir/NotFoundPage.aspx,verified,2026-08-11
zanjan-discovery-system-963df21e3cd1,zanjan,گروه توسعه فناوری اطلاعات، امنیت و هوشمندسازی - دانشگاه زنجان | University of zanjan,it,https://it.znu.ac.ir/systems,research-portal-discovery,https://it.znu.ac.ir/rules/rules-guidelines-it,verified,2026-08-11
zanjan-discovery-system-b784f84566e1,zanjan,معاونت پژوهش و فناوری - دانشگاه زنجان | University of zanjan,journals,https://research.znu.ac.ir/services/refrences-lib,research-portal-discovery,https://research.znu.ac.ir/services,verified,2026-08-11
zanjan-discovery-system-bc0ff40ab42d,zanjan,خدمات و فرآیندها - دانشگاه زنجان,research,https://systems.znu.ac.ir/it,research-portal-discovery,https://research.znu.ac.ir/services,verified,2026-08-11
zanjan-discovery-system-f3627c164437,zanjan,گروه توسعه فناوری اطلاعات، امنیت و هوشمندسازی - دانشگاه زنجان | University of zanjan,it,https://it.znu.ac.ir/systems/email-guide-it,research-portal-discovery,https://it.znu.ac.ir/systems,verified,2026-08-11
zanjan-discovery-system-d46dbe94085a,zanjan,گروه توسعه فناوری اطلاعات، امنیت و هوشمندسازی - دانشگاه زنجان | University of zanjan,it,https://it.znu.ac.ir/systems/download-attachments-zip-files-it,research-portal-discovery,https://it.znu.ac.ir/systems,verified,2026-08-11
hakim-sabzevari-discovery-system-476cb24bb529,hakim-sabzevari,نمونه پایان نامه – پایگاه اطلاع رسانی کتابخانه مرکزی، موزه و مرکز اسناد,library,http://www.hsu.ac.ir/lib/%d9%86%d9%85%d9%88%d9%86%d9%87-%d9%be%d8%a7%db%8c%d8%a7%d9%86-%d9%86%d8%a7%d9%85%d9%87/,research-portal-discovery,http://www.hsu.ac.ir/lib/,verified,2026-08-11
azarbaijan-shahid-madani-discovery-system-94b63fd45d89,azarbaijan-shahid-madani,لیست حمایت از پایان‌نامه‌ها - سامانه ساجد دانشگاه شهید مدنی آذربایجان,research,https://sajed.azaruniv.ac.ir/thesis-support,research-portal-discovery,https://sajed.azaruniv.ac.ir/,verified,2026-08-11
azarbaijan-shahid-madani-discovery-system-7c15388cb0d2,azarbaijan-shahid-madani,حمايت از رساله و پايان‌نامه - مديريت امور پژوهشي دانشگاه شهيد مدني آذربايجان,research,https://resadm.azaruniv.ac.ir/?PageID=21,research-portal-discovery,https://resadm.azaruniv.ac.ir/Page/23/%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C---%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D9%85%D8%AC%D9%88%D8%B2-%D8%A7%D8%B2-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA%DB%8C%D9%86-%D9%88-ISC.html,verified,2026-08-11
azarbaijan-shahid-madani-discovery-system-554c7e24c0a6,azarbaijan-shahid-madani,سامانه مدیریت نشریات علمی دانشگاه شهید مدنی آذربایجان,journals,https://journal.azaruniv.ac.ir/,research-portal-discovery,https://research.azaruniv.ac.ir/,verified,2026-08-11
azarbaijan-shahid-madani-discovery-system-a6b38a88d2fe,azarbaijan-shahid-madani,خانه - سامانه ساجد دانشگاه شهید مدنی آذربایجان,industry,https://sajed.azaruniv.ac.ir/,research-portal-discovery,https://research.azaruniv.ac.ir/,verified,2026-08-11
hormozgan-discovery-system-c3fa36727ee0,hormozgan,سامانه‌ها _ معرفی معاونت,research,https://www.hormozgan.ac.ir/home/index/10/28/514,research-portal-discovery,https://www.hormozgan.ac.ir/home/index/10/28/373,verified,2026-08-11
hormozgan-discovery-system-42e8322bb369,hormozgan,���Ԑ�� ���Ґ��,research,https://scimet.hormozgan.ac.ir/,research-portal-discovery,https://www.hormozgan.ac.ir/home/index/10/28/514,verified,2026-08-11
amol-special-tech-discovery-system-9d0f2c3c30fb,amol-special-tech,قرارگیری پایان نامه یکی از دانشجویان دانشگاه در جمع پایان نامه ها و رساله های برتر تقاضامحور سال 1400 وزارت علوم، تحقیقات و فناوری,research,https://ausmt.ac.ir/article/%D9%82%D8%B1%D8%A7%D8%B1%DA%AF%DB%8C%D8%B1%DB%8C-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87-%DB%8C%DA%A9%DB%8C-%D8%A7%D8%B2-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%AF%D8%B1-%D8%AC%D9%85%D8%B9-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D9%87%D8%A7-%D9%88-%D8%B1%D8%B3%D8%A7%D9%84%D9%87%20%D9%87%D8%A7%DB%8C-%D8%A8%D8%B1%D8%AA%D8%B1-%D8%AA%D9%82%D8%A7%D8%B6%D8%A7%D9%85%D8%AD%D9%88%D8%B1-%D8%B3%D8%A7%D9%84-1400-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%B9%D9%84%D9%88%D9%85%D8%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-ef7a86a2f860,amol-special-tech,قرارگیری پایان نامه دانشجوی دانشگاه تخصصی فناوری های نوین آمل در جمع پایان نامه ها و رساله های برتر تقاضامحور سال 1400 وزارت علوم، تحقیقات و فناوری,research,https://ausmt.ac.ir/article/%D9%82%D8%B1%D8%A7%D8%B1%DA%AF%DB%8C%D8%B1%DB%8C-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%AA%D8%AE%D8%B5%D8%B5%DB%8C-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D9%87%D8%A7%DB%8C-%D9%86%D9%88%DB%8C%D9%86-%D8%A2%D9%85%D9%84-%D8%AF%D8%B1-%D8%AC%D9%85%D8%B9-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D9%87%D8%A7-%D9%88-%D8%B1%D8%B3%D8%A7%D9%84%D9%87%20%D9%87%D8%A7%DB%8C-%D8%A8%D8%B1%D8%AA%D8%B1-%D8%AA%D9%82%D8%A7%D8%B6%D8%A7%D9%85%D8%AD%D9%88%D8%B1-%D8%B3%D8%A7%D9%84-1400-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%B9%D9%84%D9%88%D9%85%D8%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-4de838c6ac4b,amol-special-tech,برگزاری کلاس های درسی از طریق سامانه آموزش مجازی دانشگاه,research,https://ausmt.ac.ir/article/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%DA%A9%D9%84%D8%A7%D8%B3-%D9%87%D8%A7%DB%8C-%D8%AF%D8%B1%D8%B3%DB%8C-%D8%A7%D8%B2-%D8%B7%D8%B1%DB%8C%D9%82-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D8%AC%D8%A7%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-d1e65c0c2c88,amol-special-tech,به روزرسانی سامانه آموزش مجازی,research,https://ausmt.ac.ir/article/%D8%A8%D9%87%20%D8%B1%D9%88%D8%B2%D8%B1%D8%B3%D8%A7%D9%86%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D8%AC%D8%A7%D8%B2%DB%8C,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-76d8c344cefc,amol-special-tech,به روز آوری سامانه پست الکترونیک دانشگاه,research,https://ausmt.ac.ir/article/%D8%A8%D9%87%20%D8%B1%D9%88%D8%B2-%D8%A2%D9%88%D8%B1%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%BE%D8%B3%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-5a247a6cb431,amol-special-tech,به روز آوری سامانه پست الکترونیک دانشگاه,research,https://ausmt.ac.ir/article/%D8%A8%D9%87%20%D8%B1%D9%88%D8%B2-%D8%A2%D9%88%D8%B1%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%BE%D8%B3%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_2,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-3dbead3e5879,amol-special-tech,اطلاعیه راه اندازی سامانه درخواست کالا,research,https://ausmt.ac.ir/article/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D8%B1%D8%A7%D9%87-%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%DA%A9%D8%A7%D9%84%D8%A7,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-cabb741e32e4,amol-special-tech,اطلاعیه راه اندازی سامانه فیش حقوقی آنلاین,research,https://ausmt.ac.ir/article/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D8%B1%D8%A7%D9%87-%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%81%DB%8C%D8%B4-%D8%AD%D9%82%D9%88%D9%82%DB%8C-%D8%A2%D9%86%D9%84%D8%A7%DB%8C%D9%86,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-bbf69c7d351a,amol-special-tech,افتتاح دبیرخانه وقف علم و فناوری در دانشگاه و راه اندازی سامانه واقف جهت حمایت از طرح ها و پروژه های علمی و فناورانه,research,https://ausmt.ac.ir/article/%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%AF%D8%A8%DB%8C%D8%B1%D8%AE%D8%A7%D9%86%D9%87-%D9%88%D9%82%D9%81-%D8%B9%D9%84%D9%85-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D9%88-%D8%B1%D8%A7%D9%87%20%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%88%D8%A7%D9%82%D9%81-%D8%AC%D9%87%D8%AA-%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%A7%D8%B2-%D8%B7%D8%B1%D8%AD%20%D9%87%D8%A7-%D9%88-%D9%BE%D8%B1%D9%88%DA%98%D9%87%20%D9%87%D8%A7%DB%8C-%D8%B9%D9%84%D9%85%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%D8%A7%D9%86%D9%87,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-51b807d2b813,amol-special-tech,تدوین لایحه 1401 دانشگاه در سامانه جامع بودجه,research,https://ausmt.ac.ir/article/%D8%AA%D8%AF%D9%88%DB%8C%D9%86-%D9%84%D8%A7%DB%8C%D8%AD%D9%87-1401-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%AC%D8%A7%D9%85%D8%B9-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
amol-special-tech-discovery-system-6611a26ab6d4,amol-special-tech,فرصت های شغلی در سامانه ساجد وزارت عتف جهت استفاده کارفرمایان، کارجویان و دانش آموختگان,research,https://ausmt.ac.ir/article/%D9%81%D8%B1%D8%B5%D8%AA%20%D9%87%D8%A7%DB%8C-%D8%B4%D8%BA%D9%84%DB%8C-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%B3%D8%A7%D8%AC%D8%AF-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%B9%D8%AA%D9%81-%D8%AC%D9%87%D8%AA-%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87-%DA%A9%D8%A7%D8%B1%D9%81%D8%B1%D9%85%D8%A7%DB%8C%D8%A7%D9%86%D8%8C-%DA%A9%D8%A7%D8%B1%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D9%88-%D8%AF%D8%A7%D9%86%D8%B4%20%D8%A2%D9%85%D9%88%D8%AE%D8%AA%DA%AF%D8%A7%D9%86,research-portal-discovery,https://ausmt.ac.ir/,verified,2026-08-11
gonbad-kavous-discovery-system-a8628801ce97,gonbad-kavous,سامانه کارآفرینی دانشگاه گنبد کاووس,research,https://karafarini.gonbad.ac.ir/,research-portal-discovery,https://gonbad.ac.ir/fa/home/presidencies/researchpresidency,verified,2026-08-11
gonbad-kavous-discovery-system-d7d7e77a5e33,gonbad-kavous,خانه - سامانه هدایت استعدادهای درخشان دانشگاه گنبد کاووس,research,https://gbt.gonbad.ac.ir/,research-portal-discovery,https://gonbad.ac.ir/fa/home/presidencies/researchpresidency,verified,2026-08-11
babol-noshirvani-discovery-system-97ff577c0c0b,babol-noshirvani,آیین نامه نشریات 98,journals,https://research.nit.ac.ir/fa/tag/713/%D8%A2%DB%8C%DB%8C%D9%86+%D9%86%D8%A7%D9%85%D9%87+%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA+98,research-portal-discovery,https://research.nit.ac.ir/fa/regulation/498/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%DB%B9%DB%B8,verified,2026-08-11
khatam-behbahan-discovery-system-3a0cd21318db,khatam-behbahan,سامانه پژوهشی ژیرو,research,https://research.bkatu.ac.ir/_Pages/Default.aspx,research-portal-discovery,https://bkatu.ac.ir/,verified,2026-08-11
mahallat-higher-ed-discovery-system-5caa394f6d42,mahallat-higher-ed,نمایش مختصر - دانشگاه محلات,research,https://lib.mahallat.ac.ir/site/search/advanced?docType=TF,research-portal-discovery,https://lib.mahallat.ac.ir/faces/home.jspx,verified,2026-08-11
mahallat-higher-ed-discovery-system-70af697aaf2b,mahallat-higher-ed,سامانه بام,research,http://fish.mahallat.ac.ir/,research-portal-discovery,https://mahallat.ac.ir/web/pajoheshi,verified,2026-08-11
gorgan-agri-discovery-system-cc7a334722e8,gorgan-agri,سامانه مدیریت نشریات علمی دانشگاه علوم کشاورزی و منابع طبیعی گرگان,journals,https://j.gau.ac.ir/,research-portal-discovery,https://researchvp.gau.ac.ir/,verified,2026-08-11
gorgan-agri-discovery-system-01d1b1965ed2,gorgan-agri,سامانه داده پردازی پژوهش,research,https://research.gau.ac.ir/index.php?ch=7,research-portal-discovery,https://research.gau.ac.ir/,verified,2026-08-11
gorgan-agri-discovery-system-39bce906b3e1,gorgan-agri,سامانه داده پردازی پژوهش,research,https://research.gau.ac.ir/,research-portal-discovery,https://researchvp.gau.ac.ir/page?pageid=79,verified,2026-08-11
sari-agri-discovery-system-3b5bdb758270,sari-agri,پایان‌نامه‌های رایگان – کتابخانه و مرکز اسناد دانشگاه علوم کشاورزی و منابع طبیعی ساری,library,https://lib.sanru.ac.ir/%d9%be%d8%a7%db%8c%d8%a7%d9%86%e2%80%8c%d9%86%d8%a7%d9%85%d9%87%e2%80%8c%d9%87%d8%a7%db%8c-%d8%b1%d8%a7%db%8c%da%af%d8%a7%d9%86/,research-portal-discovery,https://lib.sanru.ac.ir/,verified,2026-08-11
sari-agri-discovery-system-98dc82aa4fbe,sari-agri,بازدید هيات رئيسه دانشگاه از فضاي جديد و بازسازي شده بخش آرشيو و نشريات كتابخانه مركزي و مركز اسناد علمي دانشگاه – کتابخانه و مرکز اسناد دانشگاه علوم کشاورزی و منابع طبیعی ساری,journals,https://lib.sanru.ac.ir/%d8%a8%d8%a7%d8%b2%d8%af%db%8c%d8%af-%d9%87%d9%8a%d8%a7%d8%aa-%d8%b1%d8%a6%d9%8a%d8%b3%d9%87-%d8%af%d8%a7%d9%86%d8%b4%da%af%d8%a7%d9%87-%d8%a7%d8%b2-%d9%81%d8%b6%d8%a7%d9%8a-%d8%ac%d8%af%d9%8a%d8%af/,research-portal-discovery,https://lib.sanru.ac.ir/,verified,2026-08-11
isfahan-art-discovery-system-3d2b2fb35085,isfahan-art,سامانه همانندجو,research,https://research.aui.ac.ir/page-Moavenatshow/FA/7/form/pId796,research-portal-discovery,https://research.aui.ac.ir/,verified,2026-08-11
shiraz-art-discovery-system-bed738f39242,shiraz-art,سامانه منابع انسانی بام,research,https://bam.shirazartu.ac.ir/,research-portal-discovery,https://shirazartu.ac.ir/?page_id=3248,verified,2026-08-11
payame-noor-discovery-system-14cda164afeb,payame-noor,سامانه مدیریت نشریات علمی دانشگاه پیام نور,journals,https://journals.pnu.ac.ir/page_36.html,research-portal-discovery,https://journals.pnu.ac.ir/,verified,2026-08-11
payame-noor-discovery-system-26e34c7f4008,payame-noor,سامانه مدیریت نشریات علمی دانشگاه پیام نور,journals,https://journals.pnu.ac.ir/?newsCode=168,research-portal-discovery,https://journals.pnu.ac.ir/,verified,2026-08-11
payame-noor-discovery-system-9a820d9d3793,payame-noor,سامانه مدیریت نشریات علمی دانشگاه پیام نور,journals,https://journals.pnu.ac.ir/page_112.html,research-portal-discovery,https://journals.pnu.ac.ir/,verified,2026-08-11
payame-noor-discovery-system-03536ac9a94f,payame-noor,سامانه مدیریت نشریات علمی دانشگاه پیام نور,journals,https://journals.pnu.ac.ir/list_315.html,research-portal-discovery,https://journals.pnu.ac.ir/,verified,2026-08-11
payame-noor-discovery-system-f92c788add06,payame-noor,سامانه مدیریت نشریات علمی دانشگاه پیام نور,journals,https://journals.pnu.ac.ir/?newsCode=78,research-portal-discovery,https://journals.pnu.ac.ir/,verified,2026-08-11
payame-noor-discovery-system-76b520f61b73,payame-noor,کتابخانه مرکزی,library,https://pnu.ac.ir/fa-IR/research.pnu.ac/16095/page/%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C,research-portal-discovery,https://pnu.ac.ir/fa-IR/research.pnu.ac/16095/page/%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C,verified,2026-08-11
shahed-discovery-system-c83b3561fc42,shahed,پروپوزال و پایان نامه ها – دانشکده علوم کشاورزی,research,https://agri.shahed.ac.ir/research/proposals-and-theses/,research-portal-discovery,https://agri.shahed.ac.ir/research/library/,verified,2026-08-11
petroleum-discovery-system-70b390465560,petroleum,نشریات,journals,https://www.put.ac.ir/fa-IR/put/7460/page/%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA,research-portal-discovery,https://www.put.ac.ir/fa-IR/put/7448/page/%D8%A7%D9%85%D9%88%D8%B1-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C,verified,2026-08-11
tehran-discovery-system-7caf244d9728,tehran,راهنمای فرایند طرح های حمایت از پایان نامه,research,https://rtis.ut.ac.ir/fa/news/4481,research-portal-discovery,https://rtis.ut.ac.ir/fa/news/3139/%D8%AA%D8%B4%DA%A9%DB%8C%D9%84-%D8%AF%D8%A8%DB%8C%D8%B1%D8%AE%D8%A7%D9%86%D9%87-%DA%A9%D9%85%DB%8C%D8%AA%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D8%A7%D8%AE%D9%84%D8%A7%D9%82-%D8%AF%D8%B1-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D8%A7%D8%B9%D8%B7%D8%A7%DB%8C-%DA%A9%D8%AF-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D8%A7%D8%AE%D9%84%D8%A7%D9%82-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86,verified,2026-08-12
tehran-discovery-system-eb9abccb35b8,tehran,راهنمای دسته بندی طرح های حمایت از پایان نامه,research,https://rtis.ut.ac.ir/fa/news/4476,research-portal-discovery,https://rtis.ut.ac.ir/fa/news/4481,verified,2026-08-12
tehran-discovery-system-4247cf26d634,tehran,حمایت از رساله و پایان نامه‌ها - معاونت پژوهش و فناوری- فارسی,research,https://research.ut.ac.ir/fa/page/9023/%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%A7%D8%B2-%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D9%88-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,research-portal-discovery,https://research.ut.ac.ir/fa/page/8917/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%88-%D9%81%D8%B1%D9%85-%D9%87%D8%A7,verified,2026-08-12
tehran-discovery-system-4806da17c7c1,tehran,راهنمای فرایند طرح های حمایت از پایان نامه,research,https://rtis.ut.ac.ir/fa/news/4481/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D9%81%D8%B1%D8%A7%DB%8C%D9%86%D8%AF-%D8%B7%D8%B1%D8%AD-%D9%87%D8%A7%DB%8C-%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%A7%D8%B2-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87,research-portal-discovery,https://rtis.ut.ac.ir/fa/news/category/18/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C,verified,2026-08-12
tehran-discovery-system-22afc11080c0,tehran,راهنمای دسته بندی طرح های حمایت از پایان نامه,research,https://rtis.ut.ac.ir/fa/news/4476/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AF%D8%B3%D8%AA%D9%87-%D8%A8%D9%86%D8%AF%DB%8C-%D8%B7%D8%B1%D8%AD-%D9%87%D8%A7%DB%8C-%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%A7%D8%B2-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87,research-portal-discovery,https://rtis.ut.ac.ir/fa/news/category/18/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C,verified,2026-08-12
